G0	D0	L0	G1	D1	L1
OG0013596	1.9453287	3.5164601	8.7911503	0	0	NA
OG0013597	870584312.408593	1368329027.43904	1368329027.43904	0	0.2640634	NA
OG0013603	499.9348603	868.2203971	1736.4407942	0.0163496	1e-07	NA
OG0013606	0.2632913	0	0	0.0325561	0	NA
OG0013608	1.6710088	3.0574573	3.2926463	0.0054531	0	NA
OG0013609	0.5107985	0.917365	0.917365	0	0.4000569	0.4000569
OG0013620	1.0276009	1.8619802	1.8619802	0.0058152	0	0
OG0013621	4.2746696	8.7140335	8.7140335	0.0182109	0	0
OG0013623	20.0670764	35.7226024	160.751711	0	0	NA
OG0013624	1.2175377	3.806707	19.0335352	0	0	NA
OG0013626	0.3715994	1.5386771	6.1547085	0	0	NA
OG0013629	0.3807314	0	0	0	0	NA
OG0013630	0.4016425	0.2366103	0.3549155	0	0	NA
OG0013631	0.3878922	0	0	0	0	NA
OG0013632	1.7072521	3.2306308	7.1073878	0	0	NA
OG0013635	0.3147201	0	0	0.0108673	0	NA
OG0013650	0	0	NA	4.0367777	13.9410779	13.9410779
OG0013654	0.4286854	0	NA	0.0218153	0	NA
OG0013697	3.645645	5.6371178	6.5766375	0.0054483	0	NA
OG0013699	2.9533582	5.1382874	5.1382874	0.0166231	0.2221015	0.2221015
OG0013743	0.9714025	1.5544899	10.8814294	0	0	NA
OG0013744	0.7419512	1.2547848	8.7834934	0	0	NA
OG0013745	0.4561368	0	0	0.0054543	0	NA
OG0013747	0.4782866	0	0	0.0054233	0	NA
OG0013752	0.21724	0.2163041	1.1536217	0.0054516	0	NA
OG0013774	0.2867804	0	0	0	0	NA
OG0013775	0.1919334	0	0	0.0320145	0.351085	0.351085
OG0013776	0.381764	0	0	0	0	NA
OG0013777	0.4292385	0	0	0	0	NA
OG0013779	0.4043738	0	0	0	0	NA
OG0013780	0.4997831	0	0	0	0	NA
OG0013797	0.5233894	0	NA	0	0	NA
OG0013798	0.3821622	0	0	0.0108806	0	NA
OG0013799	0.4064213	0	0	0	0	NA
OG0013800	0.3107282	0	0	0.0327069	0	NA
OG0013801	0.5003761	0	0	0	0	NA
OG0013803	0.5238526	0	NA	0	0	NA
OG0013812	0.4999552	0	NA	0.0054319	0	NA
OG0013813	0.5235796	0	NA	0	0	NA
OG0013822	0.5233894	0	NA	0	0	NA
OG0013823	0.5233894	0	NA	0	0	NA
OG0013824	0.5238159	0	NA	0	0	NA
OG0013840	23.796593	40.3474376	40.3474376	0	0	0
OG0013842	1.4758298	2.5567442	2.5567442	0.0054501	0	NA
OG0013843	0.4048618	0	0	0	0	NA
OG0013844	0.2424123	0	0	0.0461552	0	0
OG0013845	1.6508338	3.4953665	4.0779276	0	0	NA
OG0013846	0.4999464	0	NA	0	0	NA
OG0013847	1.4484224	2.8442942	4.5508708	0	0	NA
OG0013848	0.3037847	0.3007153	0.5740929	0	0	0
OG0013850	375627265.43164	776345702.393838	776345702.393838	0	0.3453322	NA
OG0013851	3.4774633	8.7884218	8.7884218	0.0298152	0.0986954	0.0986954
OG0013852	6.8936437	14.7738074	18.4672593	0.0279527	0	NA
OG0013853	0.9090358	2.2589631	4.0661335	0.0109006	0	NA
OG0013854	5.1679126	8.5361795	8.5361795	0	0	0
OG0013855	0.3838797	0	0	0	0	NA
OG0013856	0.2961911	0	0	0.0218204	0	NA
OG0013857	0.5707091	0.9939497	2.9818491	0	0	NA
OG0013858	249.8232304	392.5803006	392.5803006	1e-07	3e-07	NA
OG0013859	0.1427932	0	0	0	0	NA
OG0013863	0.4286416	0	NA	0.0163506	0	NA
OG0013864	2.3007024	4.3860203	4.3860203	0.0175646	0	NA
OG0013871	4.8508865	8.8972586	8.8972586	0.0273634	0.3015658	0.3015658
OG0013876	36.6461989	58.9117978	66.2757725	0	0	NA
OG0013877	9.2098833	15.0801831	16.965206	0	0	NA
OG0013878	4.968198	10.3261172	10.3261172	0.0145845	0.1050018	0.1050018
OG0013879	0.3374335	0.4842567	0.6456756	0	0	NA
OG0013882	2.0029128	4.2756859	4.2756859	0.0262007	0.6317607	0.6317607
OG0013884	24.2017615	39.7934358	39.7934358	0.0108669	0.4961125	0.4961125
OG0013890	0.2716339	0	0	0.0108671	0	NA
OG0013892	1.5592815	2.9845421	2.9845421	0.0102066	0.2559834	0.2559834
OG0013895	2.1055101	4.3331435	5.1997722	0.0110108	0	0
OG0013899	0.3100982	0	0	0	0	NA
OG0013900	0.6213243	2.5417099	15.2502596	0	0	NA
OG0013901	0.3328695	0	0	0	0	NA
OG0013903	0.2708663	0	0	0	0	NA
OG0013904	283.8800373	493.0037406	633.8619522	0.0109076	1e-07	NA
OG0013905	1.5255147	4.4800999	29.1206495	0	0	NA
OG0013907	1.108502	2.8492068	8.5476204	0	0	NA
OG0013908	0.3121952	0	0	0	0	NA
OG0013909	1.0415246	2.1312571	2.1312571	0.0054499	0	NA
OG0013910	0.293093	0	0	0.0326617	0	NA
OG0013911	1.2482925	3.0615396	8.5723108	0	0	NA
OG0013914	7.5337097	13.9208852	16.7050622	0	0	NA
OG0013916	24.2592749	41.1561142	41.1561142	0.0054533	0	NA
OG0013945	0.3102341	0	0	0.0289997	0.7371174	0.7371174
OG0013953	0.2618878	0	NA	0.0545325	0	NA
OG0013968	0.3333286	0	NA	0.032674	0	0
OG0013971	0.4069555	0	0	0.0108728	0	NA
OG0013972	0.4731482	0	0	0	0	NA
OG0013976	0.4761068	0	NA	0.0054305	0	NA
OG0013977	0.4967344	0	NA	0	0	NA
OG0014017	0.3373829	0	0	0.0054504	0	NA
OG0014018	0.8587853	1.425325	5.7013001	0	0	NA
OG0014019	1.6421504	2.5569791	7.6709373	0	0	NA
OG0014021	0.3012465	0	0	0	0	NA
OG0014022	0.3688937	0	0	0.0109136	0	NA
OG0014027	0.1904587	0	NA	0	0	NA
OG0014028	0.1188419	0	NA	0.0054459	0	NA
OG0014049	0.4760772	0	NA	0	0	NA
OG0014050	0.2178047	0	0	0.0109056	0	NA
OG0014061	0.2857482	0	NA	0.0489896	0	NA
OG0014070	0.3827387	0	0	0	0	NA
OG0014071	0.4995989	0	NA	0	0	NA
OG0014072	0.336597	0	0	0	0	NA
OG0014074	0.3244692	0	0	0.0218458	0	0
OG0014086	0.4297272	0	0	0.010918	0	0
OG0014087	0.5000411	0	NA	0	0	NA
OG0014096	0.4760813	0	NA	0	0	NA
OG0014097	0.500346	0	NA	0	0	NA
OG0014098	0.3829152	0	0	0	0	NA
OG0014099	0.1700753	0	0	0	0	NA
OG0014100	0.4760572	0	NA	0.0054398	0	NA
OG0014101	0.1713397	0	0	0.0109025	0	NA
OG0014102	0.4997805	0	NA	0	0	NA
OG0014103	0.4997805	0	NA	0	0	NA
OG0014112	0.4762156	0	NA	0.0054814	0	NA
OG0014113	0.5004928	0	NA	0	0	NA
OG0014114	0.4995989	0	NA	0	0	NA
OG0014115	0.4995989	0	NA	0	0	NA
OG0014116	0.4995989	0	NA	0	0	NA
OG0014117	0.4995989	0	NA	0	0	NA
OG0014118	0.4995989	0	NA	0	0	NA
OG0014127	0.4997423	0	NA	0	0	NA
OG0014136	0.4761402	0	NA	0	0	NA
OG0014138	25.3165474	42.8949062	42.8949062	0	0	NA
OG0014140	0.3176024	0	0	0.0163149	0	NA
OG0014141	0.4761394	0	NA	0	0	NA
OG0014142	0.7084046	1.2226113	1.2226113	0.0054507	0	NA
OG0014143	336.1995439	534.2628751	534.2628751	0	0.495316	0.495316
OG0014146	5979121504.42008	12330042687.3795	12330042687.3795	0.1991317	3.5486859	NA
OG0014147	0.4287844	0	NA	0.0109062	0	NA
OG0014151	0.9715328	2.1748941	3.6248236	0	0	0
OG0014152	0.5127677	1.176553	1.3236222	0	0	NA
OG0014153	4.10229	9.0430619	10.687255	0.0074079	0.0873437	0.0873437
OG0014155	6.3717245	11.9270364	17.8905546	0.0062613	0	NA
OG0014156	0.3600793	0	0	0	0	NA
OG0014157	0.5081598	0.4449439	1.7797757	0.0054492	0	NA
OG0014158	15.0974056	35.033074	46.7107653	0.0231217	0	NA
OG0014159	0.1567286	0.3317877	0.3317877	0	0	0
OG0014160	0.9820281	1.5577504	1.5577504	0	0	NA
OG0014162	2.3531755	3.948707	4.9358838	0.0054962	0	0
OG0014163	0.1964987	0.5831941	0.742247	1.12e-05	0	0
OG0014167	0.2614273	0	0	0.0436314	0	NA
OG0014169	33.9270649	57.410958	86.116437	0	0	NA
OG0014170	0.8418303	2.0227914	3.0341871	0.0335725	0	0
OG0014172	0.9760345	2.2030432	2.9373909	0.0054525	0	NA
OG0014174	11.6304	21.935097	21.935097	0.0108998	0	NA
OG0014175	216.7126595	357.5413651	357.5413651	2e-07	1e-07	NA
OG0014176	0.4288018	0	0	0	0	NA
OG0014178	0.4888111	0.6902411	0.8052813	0	0	NA
OG0014179	0.3332699	0	0	0	0	NA
OG0014180	0.196981	0.5425842	0.667796	0	0	NA
OG0014181	25.3035094	42.8762932	42.8762932	0	0	NA
OG0014182	11.1580034	21.0474102	28.0632136	0.0109032	0	NA
OG0014184	1.5553572	3.203979	3.203979	0.0070604	0.0931544	0.0931544
OG0014189	17.8635838	38.3589252	38.3589252	0.0109701	0	0
OG0014190	3.7202969	7.2373718	9.6498291	0.0108988	0	NA
OG0014191	3.8673206	6.4575194	6.4575194	0	0	0
OG0014192	0.2634962	0	0	0	0	0
OG0014194	2.0485798	3.8784691	4.4325361	0	0	NA
OG0014195	5.4406258	10.1962457	10.1962457	0.0112575	0	0
OG0014199	1.5409148	3.9898906	7.181803	0.0118052	0	NA
OG0014201	0.3517945	1.2031264	1.4218766	0.0109432	0	0
OG0014203	0.7635438	2.2815833	5.4757999	0	0	NA
OG0014204	1.7728178	5.3075484	19.4610109	0	0	NA
OG0014206	0.4042101	0	0	0	0	NA
OG0014207	2.2835842	4.0239421	5.7484887	0	0	NA
OG0014208	3.8398786	10.3279828	17.2133046	0.0280058	0	0
OG0014212	0.357991	0	0	0.016665	0	0
OG0014213	0.3330109	0	0	0	0	NA
OG0014214	0.2380162	0	NA	0.0382279	0	NA
OG0014215	0.1956681	0.3274568	0.3274568	0	0	0
OG0014216	3.3084748	6.5820042	9.2148059	0.010907	0	NA
OG0014218	3.4142327	6.5664645	8.0256788	0.0054499	0	NA
OG0014219	5.9360234	10.8194541	10.8194541	0.0054521	0	NA
OG0014220	10.3719738	20.7905437	24.2556343	0	0	0
OG0014221	1.4980688	3.4063843	6.8127687	0	0	NA
OG0014301	0.4283984	0	0	0	0	NA
OG0014302	0.4044859	0	0	0.0109131	0	NA
OG0014304	0.2026741	0	0	0.030675	0	0
OG0014305	0.3092841	0	0	0.0163369	0	NA
OG0014310	0.3213103	0.1753864	0.2046175	0.0218023	0	NA
OG0014342	0.335465	0	0	0	0	NA
OG0014343	0.2185373	0	0	0.0109218	0	NA
OG0014344	0.801218	1.1326672	2.2653343	0	0	NA
OG0014345	4.3124454	8.0117979	8.0117979	0.0109844	0	0
OG0014347	0.4522257	0	NA	0	0	NA
OG0014378	291.2406979	480.4431044	480.4431044	0	1e-07	NA
OG0014384	0.2872703	0	0	0	0	NA
OG0014385	0.3827156	0	0	0.0109219	0	NA
OG0014386	0.4290602	0	0	0	0	NA
OG0014406	0.3115808	0	0	0.005433	0	NA
OG0014416	0.2430767	0	0	0.0054494	0	NA
OG0014427	0.2896121	0.4004235	2.0021174	0	0	NA
OG0014428	0.3151171	0.3087771	1.2351084	0	0	NA
OG0014429	0.409584	0	0	0	0	NA
OG0014430	0.4759814	0	NA	0	0	NA
OG0014431	0.4759814	0	NA	0	0	NA
OG0014432	0.4764457	0	NA	0	0	NA
OG0014433	0.238277	0	0	0	0	NA
OG0014443	0.4758085	0	NA	0	0	NA
OG0014444	0.4524427	0	NA	0.0054477	0	NA
OG0014448	0.4763539	0	NA	0	0	NA
OG0014464	0.4523325	0	NA	0	0	NA
OG0014465	0.260307	0	0	0.0110056	0	0
OG0014466	0.9801309	2.6610876	7.9832629	0.0054531	0	NA
OG0014468	22.2288484	39.7776375	55.6886925	0	0	NA
OG0014469	0.3602175	0	0	0	0	NA
OG0014472	0.3437459	0	0	0	0	NA
OG0014474	0.2171482	0.4916156	0.4916156	0	0	NA
OG0014475	0.4523328	0	NA	0	0	NA
OG0014478	1.1296661	2.2496259	2.2496259	0.0054489	0	NA
OG0014479	1.2441091	2.8943941	2.8943941	0.0109146	0	0
OG0014480	0.2429695	0	0	0.0272561	0	NA
OG0014483	2.5405916	4.382736	4.382736	0	0.4675682	0.4675682
OG0014484	0.1919638	0	0	0	0	NA
OG0014487	1.4079755	3.4204749	5.7007915	0.0117869	0	0
OG0014491	6.1011197	12.5486767	14.6401229	0.0109057	0	NA
OG0014492	0.2165165	0.5435995	0.5435995	0	0.3453092	0.3453092
OG0014494	4.4817725	9.4380301	11.7975376	0.0109041	0	NA
OG0014495	8.1177082	16.1594207	21.5458943	0.0054941	0	0
OG0014496	4.9607369	10.6262513	10.6262513	0.0073928	0.0878403	0.0878403
OG0014499	19.2553839	38.7583564	38.7583564	0.0109006	0	NA
OG0014504	0.245797	0.8161283	0.8161283	0.0054746	0	0
OG0014506	7.6586272	13.5125785	13.5125785	0	0	NA
OG0014507	1056.7726918	1835.2450765	2446.9934354	0	5e-06	NA
OG0014508	0.3806179	0	0	0	0	NA
OG0014509	0.3510912	0	0	0.010912	0	NA
OG0014511	0.4450259	1.0496787	1.0496787	0	0.1635358	0.1635358
OG0014512	3.6386989	7.1073424	7.1073424	0.0054482	0	NA
OG0014514	1.2652983	2.5190802	2.5190802	0.0218019	0	NA
OG0014515	3.0829399	6.5710465	6.5710465	0.0073309	0.0890381	0.0890381
OG0014518	0.3092762	0	0	0	0	NA
OG0014520	1.0224151	2.5254505	2.5254505	0.0055338	0	0
OG0014521	0.3449553	0	0	0	0	NA
OG0014523	3.8212953	7.0441268	7.0441268	0.0054535	0	NA
OG0014528	0.1400306	0.167977	0.167977	0	0	NA
OG0014529	0.3916942	0.9740016	1.0667636	0	0	0
OG0014530	37.1299884	66.2581284	132.5162567	0	1e-07	NA
OG0014531	0.2686441	0	0	0.0217875	0	NA
OG0014536	0.2724999	0	0	0.0054597	0	NA
OG0014538	2.5277796	6.582179	6.582179	0.0170165	0	0
OG0014540	19.5758759	34.1230134	34.1230134	0	0	NA
OG0014547	0.2654452	0	0	0.0109308	0	NA
OG0014552	4.9138563	12.522162	15.0265944	0.0112905	0	0
OG0014555	0.9912423	3.5405313	15.3423023	0	0	NA
OG0014556	0.2857067	0	0	0	0	NA
OG0014557	0.2661505	0	0	0	0	NA
OG0014558	0.2625462	0	0	0	0	NA
OG0014559	0.3795398	0	0	0	0	NA
OG0014560	0.3807383	0	0	0	0	NA
OG0014561	0.3143552	0	0	0.0109511	0	NA
OG0014562	0.2619044	0	0	0.0054801	0	NA
OG0014563	1.3811292	3.9112489	9.7781223	0	0	NA
OG0014564	0.9341288	3.2483537	17.3245533	0	0	NA
OG0014565	0.3291018	1.1986553	3.595966	0	0	NA
OG0014566	3.8525626	7.7413151	7.7413151	0.0109016	0	NA
OG0014567	0.2766263	0	0	0.0054211	0	NA
OG0014568	1.4824723	4.525564	15.8394742	0	0	NA
OG0014569	0.9688591	1.9048661	1.9048661	0.0054886	0	0
OG0014571	0.4331407	0.1567393	0.3134785	0	0	NA
OG0014572	0.3611329	0	0	0.0054636	0	NA
OG0014573	0.1906052	0	0	0.0273088	0	NA
OG0014613	0.3097983	0	NA	0.0327138	0	NA
OG0014639	6.310288	11.7119863	11.7119863	0.0108987	0	0
OG0014657	3.9631404	8.806189	8.806189	0.0110102	0	0
OG0014659	0.2930586	0	0	0.0054306	0	NA
OG0014666	0.4494263	0	NA	0	0	NA
OG0014675	0.4065416	0	0	0.0054568	0	NA
OG0014685	0.4292556	0	NA	0.0054585	0	NA
OG0014705	0.3105428	0	0	0	0	NA
OG0014706	0.4664447	1.0001867	6.00112	0	0	NA
OG0014707	0.2709153	0	0	0	0	NA
OG0014708	0.3373309	0	0	0	0	NA
OG0014709	0.3250349	0	0	0	0	NA
OG0014710	0.4521824	0	NA	0	0	NA
OG0014711	0.4301153	0	0	0	0	NA
OG0014712	0.2709094	0	0	0.0163459	0	NA
OG0014713	0.3153554	0	0	0.0163681	0	NA
OG0014714	0.3186566	0	0	0.0163578	0	NA
OG0014715	0.3826529	0.3975598	0.3975598	0.0290186	0	0
OG0014716	0.4301153	0	0	0	0	NA
OG0014717	0.2130589	0.1298425	0.3895275	0	0	NA
OG0014720	0.2389823	0	0	0.038147	0	NA
OG0014754	0.3805873	0	0	0	0	NA
OG0014755	0.3096809	0	NA	0.0326898	0	NA
OG0014761	0.3105683	0	0	0	0	NA
OG0014781	0	0	NA	0.1035417	0	NA
OG0014790	0.3351418	0	0	0	0	NA
OG0014791	0.2659034	0	0	0.0054499	0	NA
OG0014792	0.3351418	0	0	0	0	NA
OG0014794	0.2678768	0	0	0.0218133	0	0
OG0014803	0.4285176	0	NA	0.0054563	0	NA
OG0014804	0.4285172	0	NA	0.0054563	0	NA
OG0014805	0.3589987	0	0	0	0	NA
OG0014810	0.4048303	0	NA	0.0108867	0	NA
OG0014821	0.2168533	0	0	0.0108696	0	NA
OG0014831	0.287798	0	0	0	0	NA
OG0014833	0.4521824	0	NA	0	0	NA
OG0014834	0.4521824	0	NA	0	0	NA
OG0014835	0.4521824	0	NA	0	0	NA
OG0014836	0.4525432	0	NA	0	0	NA
OG0014856	0.4528268	0	NA	0	0	NA
OG0014857	0.4528268	0	NA	0	0	NA
OG0014862	0.4520181	0	NA	0	0	NA
OG0014863	0.4520181	0	NA	0	0	NA
OG0014868	0.3571297	0	0	0	0	NA
OG0014890	0.3096602	0	0	0.0109104	0	NA
OG0014892	290.6347686	708.4820217	708.4820217	0.0109269	0	0
OG0014895	0.4285255	0	NA	0	0	NA
OG0014896	3.8305704	7.7035079	15.4070159	0.0054487	0	NA
OG0014900	0.3799875	0	0	0.0054662	0	NA
OG0014901	0.4866007	1.0888456	1.0888456	0.0054498	0	NA
OG0014903	0.2382191	0	0	0.038157	0	NA
OG0014905	0.2729986	0	0	0.0163739	0	NA
OG0014906	0.3097436	0	NA	0.0272609	0	NA
OG0014907	8.3274587	22.229791	44.459582	0.0175817	0	0
OG0014908	4.9409788	9.7685191	9.7685191	0.0054535	0	NA
OG0014910	2.1328815	5.58038	5.58038	0.0178021	0	0
OG0014913	0.3622664	0.9697748	1.5516397	0	0	NA
OG0014914	0.3143309	0	0	0.0054522	0	NA
OG0014915	0.2445836	0.523416	0.915978	0.0054502	0	NA
OG0014916	3.4762121	7.6634206	15.3268412	0.0075689	0.235714	0.235714
OG0014919	0.6705378	2.0982503	4.4962506	0	0	NA
OG0014922	2.6124588	6.4644855	6.4644855	0.0074553	0.0854207	0.0854207
OG0014923	0.1529978	0.4567297	0.4567297	0	0	0
OG0014925	73.7278566	146.9142234	146.9142234	0.0109628	0	0
OG0014927	0.4046552	0	0	0	0	NA
OG0014928	1.0927961	2.6272425	2.9191583	0	0	NA
OG0014930	0.2617771	0	0	0.0326863	0	NA
OG0014932	0.3571403	0	NA	0.0054481	0	NA
OG0014933	1.1311879	3.1323791	3.1323791	0.0164892	0.1701117	0.1701117
OG0014935	0.3567787	0	0	0	0	NA
OG0014936	7.6147974	15.1199808	15.1199808	0.0054497	0	NA
OG0014937	0.4056509	0	NA	0	0	NA
OG0014938	1994950497.00599	4036938294.8777	6055407442.31654	0.0257771	1.1968436	NA
OG0014939	15115027.2061699	31282453.0419836	62564906.0839672	0	0.1289253	NA
OG0014940	0.2418415	0	0	0	0	NA
OG0014946	0.428609	0	NA	0	0	NA
OG0014949	7.7321021	17.7087164	23.6116218	0.0109042	0	NA
OG0014950	1.0993501	2.2488771	2.2488771	0.0054504	0	NA
OG0014951	0.7294579	1.6258427	1.8968164	0.0054505	0	NA
OG0014953	1.987391	4.5939187	5.1681585	0.0055097	0	0
OG0014954	187.9033442	344.4725325	602.8269318	4e-07	2e-07	NA
OG0014956	4.5417157	10.9916895	10.9916895	0.0272539	0	0
OG0014959	0.1677431	0	0	0	0	NA
OG0014961	0.2222023	0	0	0	0	NA
OG0014962	0.3716036	0.6872453	2.0617359	0	0	NA
OG0014963	9.9941271	21.3858604	21.3858604	0.0054991	0	0
OG0014964	4.9186091	9.7036869	9.7036869	0	0	NA
OG0014967	14.1551907	33.8571114	33.8571114	0.0286233	0.3640668	0.3640668
OG0014970	0.3059536	0.255746	0.255746	0.021913	0	NA
OG0014971	0.2778089	0	0	0.0163911	0	NA
OG0014973	17.868697	38.3875788	38.3875788	0.0055002	0	0
OG0014975	4.1878448	9.4802491	9.4802491	0.0116672	0	NA
OG0014979	1.8371494	5.634494	20.6598112	0	0	NA
OG0014980	0.6586856	1.774649	2.0281703	0	0	NA
OG0014981	0.2141143	0	0	0	0	NA
OG0014982	0.2619731	0	0	0.0054226	0	NA
OG0014984	0.2144128	0	0	0	0	NA
OG0014986	1.2686526	2.8446687	3.1291356	0.0054503	0	NA
OG0014989	0.3575116	0	0	0	0	NA
OG0014990	0.2141644	0	0	0	0	NA
OG0014991	280.5907164	661.2872954	991.9309431	0.0054516	1e-07	NA
OG0014992	0.326169	0.0384446	0.0768892	0.010901	0	NA
OG0014993	1.7535026	5.6775437	22.7101748	0	0	NA
OG0014995	0.319179	0	0	0	0	NA
OG0014996	1.3327625	2.448053	2.448053	0	0	NA
OG0015037	0.2381135	0	NA	0.0395884	0	0
OG0015084	0.30951	0	0	0.0054705	0	NA
OG0015085	0.2381321	0	0	0	0	NA
OG0015111	0.2857193	0	NA	0.0274041	0	0
OG0015154	0.6266074	1.244237	1.244237	0.0054513	0	NA
OG0015155	0.5875122	0.5481416	0.5481416	0.0054513	0	NA
OG0015156	0.3306923	0	0	0	0	NA
OG0015157	0.5568733	1.0593451	3.1780353	0	0	NA
OG0015158	0.3844259	0	0	0	0	NA
OG0015159	0.4283833	0	NA	0	0	NA
OG0015160	0.1961938	0	0	0.0217393	0	NA
OG0015162	0.2170235	0	0	0.0109494	0	0
OG0015163	0.3809586	0	NA	0.0054518	0	0
OG0015164	0.2039877	0.1991503	0.7302176	0	0	0
OG0015166	0.4286067	0	NA	0	0	NA
OG0015185	0.3570156	0	NA	0.0163694	0	NA
OG0015196	0.2857877	0	NA	0.0326733	0	NA
OG0015205	0.278286	0.3125391	0.3906739	0.0054496	0	NA
OG0015208	0.2158892	0	0	0.0110966	0	0
OG0015210	0.3812121	0	0	0	0	NA
OG0015211	0.3380796	0	0	0.0109057	0	NA
OG0015237	0.3582988	0	0	0	0	NA
OG0015238	0.4050643	0	0	0	0	NA
OG0015252	0.4285793	0	NA	0	0	NA
OG0015253	0.3808257	0	NA	0.0108936	0	NA
OG0015254	0.3824293	0	0	0.0054597	0	0
OG0015255	0.428688	0	NA	0	0	NA
OG0015256	0.2618924	0	NA	0.0382021	0	NA
OG0015279	0.4284732	0	NA	0	0	NA
OG0015280	0.428532	0	NA	0	0	NA
OG0015281	0.4284732	0	NA	0	0	NA
OG0015282	0.2866388	0.5183463	2.5917317	0	0	NA
OG0015283	0.169852	0	0	0	0	NA
OG0015284	0.1920147	0	0	0	0	NA
OG0015285	0.3576265	0	0	0	0	NA
OG0015287	0.4283833	0	NA	0	0	NA
OG0015288	0.3335357	0	0	0	0	NA
OG0015289	0.2148803	0	0	0	0	NA
OG0015290	0.2620254	0	0	0	0	NA
OG0015304	0.4289938	0	NA	0	0	NA
OG0015320	0.4283506	0	NA	0	0	NA
OG0015321	0.4283506	0	NA	0	0	NA
OG0015335	0.4047185	0	NA	0	0	NA
OG0015336	0.2864484	0	0	0.0054426	0	NA
OG0015337	0.4561164	1.0607711	2.6519276	0	0	NA
OG0015338	3.2232521	7.7799941	7.7799941	0.0123292	0	NA
OG0015339	1.9946867	3.9541941	6.5903235	0.0109048	0	NA
OG0015340	0.3352346	0	0	0	0	NA
OG0015341	2.5382864	5.6158948	5.6158948	0	0	NA
OG0015342	1.8684201	4.4161896	7.0659034	0	0	NA
OG0015343	3.4035072	7.2311211	7.2311211	0.0133197	0.6298435	0.6298435
OG0015344	2.2890203	5.611873	7.4824973	0.0109011	0	NA
OG0015348	0.4048236	0	NA	0	0	NA
OG0015350	18549687362.5169	34199697147.9516	34199697147.9516	0.0300566	2.1066658	NA
OG0015351	182992170.687231	377520706.697158	377520706.697158	0	0.4661456	NA
OG0015353	3.4083395	7.5645837	7.5645837	0.0094458	0.2241728	0.2241728
OG0015359	0.984314	2.5898458	3.6257841	0.0054496	0	NA
OG0015360	15.9700712	39.5348925	39.5348925	0.0163552	0	NA
OG0015361	0.5131193	1.0271289	2.7390103	0	0	NA
OG0015364	1.2166594	2.7043523	3.2452227	0	0	NA
OG0015365	0.1051965	0.5729127	0.5729127	0.0053686	0	0
OG0015366	3.3572654	8.646336	8.646336	0.0054766	0	0
OG0015367	4.0966293	8.4709721	8.4709721	0.0054498	0	NA
OG0015369	1.025033	2.8180759	4.2271138	0	0	NA
OG0015370	0.2381444	0	0	0	0	NA
OG0015371	0.4325092	1.348516	1.4983511	0.002367	0	NA
OG0015373	0.3424568	0	0	0	0	NA
OG0015374	0.2691983	0.7960455	1.4594168	0	0	NA
OG0015376	762975459.273337	1679014063.76838	1679014063.76838	0.0107522	0.4601208	NA
OG0015377	0.3354335	0.556916	0.556916	0	0	NA
OG0015382	260.4588596	487.5374494	637.5489723	0	0.4682393	0.4682393
OG0015383	1.3363026	2.96903	3.3401587	0.0054525	0	NA
OG0015392	4.1369662	8.3283314	8.3283314	0	0	NA
OG0015400	0.2749076	0	0	0.0109017	0	NA
OG0015403	0.1666972	0	0	0.0169126	0	0
OG0015410	177.7988122	524.2386709	524.2386709	0.0106778	0.1915339	0.1915339
OG0015411	187.9456722	445.9219911	445.9219911	0.0168414	1e-07	1e-07
OG0015412	0.2617758	0	0	0	0	NA
OG0015413	228.6305704	471.5092205	616.5889807	0	0	0
OG0015414	5.5137847	12.609576	18.914364	0.0109016	0	NA
OG0015416	0.2384001	0	0	0	0	NA
OG0015418	0.2497554	0	0	0.0054251	0	NA
OG0015419	1.4141737	3.4599771	6.9199541	0.0108956	0	NA
OG0015420	0.2620996	0	NA	0.0273906	0	0
OG0015421	0.3103667	0	0	0	0	NA
OG0015422	0.701972	2.5471207	7.6413621	0	0	NA
OG0015423	12.5924498	31.0836435	31.0836435	0.0163565	0	NA
OG0015425	0.2972295	0	0	0.016313	0	NA
OG0015426	1.5171713	5.0043047	18.3491171	0	0	NA
OG0015427	0.2187058	0	0	0.0272174	0	NA
OG0015429	3.5491735	9.874358	9.874358	0.0163516	0	NA
OG0015430	0.7134565	2.5394107	7.6182321	0	0	NA
OG0015431	0.1905341	0	0	0.0163664	0	0
OG0015432	0.8111623	2.6867405	5.373481	0	0	NA
OG0015434	0.573035	2.401555	5.7637319	0	0	NA
OG0015435	198.3126203	409.0691024	409.0691024	0	0	0
OG0015436	0.7801255	1.5458928	2.16425	0	0	NA
OG0015437	4.9897289	12.264998	12.264998	0.010901	0	NA
OG0015438	0.1674027	0	0	0	0	NA
OG0015439	0.2192929	0	0	0	0	NA
OG0015534	0.2246099	0	0	0.0217889	0	NA
OG0015535	0.4047649	0	NA	0	0	NA
OG0015604	0.4047444	0	NA	0	0	NA
OG0015605	0.4045238	0	NA	0	0	NA
OG0015607	0.382719	0	0	0	0	NA
OG0015608	0.3573016	0	0	0	0	NA
OG0015610	0.3817848	0	NA	0.0054385	0	NA
OG0015612	0.248354	0.0466354	0.1399062	0.0054468	0	NA
OG0015614	0.2887641	0	0	0	0	NA
OG0015654	0.4044428	0	NA	0	0	NA
OG0015656	0.3091962	0	0	0	0	NA
OG0015659	0.1937007	0	0	0.0272403	0	NA
OG0015660	0.1697984	0	0	0	0	NA
